type,id,name,spectral_type,x_pc,y_pc,z_pc,vx_kms,vy_kms,vz_kms,temperature_k,mass_solar,luminosity_solar,radius_solar,metallicity_dex,age_gyr,absolute_mag,epoch,notes,constellation,ra_deg,dec_deg,astrometry_epoch,parallax_mas,parallax_error_mas,pm_ra_cosdec_masyr,pm_ra_error_masyr,pm_dec_masyr,pm_dec_error_masyr,radial_velocity_kms,radial_velocity_error_kms,astrometry_ref,radial_velocity_ref
white_dwarf,cns5-0056,EGGR 381,DA7.6,-4.756199207,9.510869238,-2.253396528,,,,,,,,,,,2000.0,Corrected CNS5 56; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cassiopeia,3.0582193135460027,50.41997493299496,2016.0,91.99672530099876,0.019797385,-461.332056786813,0.015434003435075283,-551.6672959352079,0.013221997767686844,,,2020yCat.1350....0G,
star,cns5-3598,Wolf 1478,dM3.5,7.264280824,-2.987106098,7.522106154,,,,,,,,,,11.720771,2000.0,Corrected CNS5 3598; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Libra,217.7529796815058,-12.297869679498262,2016.0,91.95051113768689,0.03999295,-408.1044787325877,0.03708232194185257,-398.6949525305071,0.02983701042830944,,,2020yCat.1350....0G,
brown_dwarf,cns5-1972,2MASS J07584037+3247245,T0.0+T3.5,-9.542097831,-1.370552706,5.039720400,,,,,,,,,,,2000.0,Corrected CNS5 1972; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Gemini,119.66694581465701,32.788522307561436,2016.0,91.92946235805418,1.6591103,-224.4395382554422,2.8678505420684814,-331.53183168376233,1.8160085678100586,,,2020yCat.1350....0G,
brown_dwarf,cns5-5555,LP 760-3,M6.5V,4.264528705,4.757211738,-8.806752970,,,,,,,,,,16.956839,2000.0,Corrected CNS5 5555; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Aquarius,337.2249544738424,-13.42671543039278,2016.0,91.91107999352916,0.057705697,-328.06987243565084,0.06473297625780106,-1044.8714458469904,0.06010089069604874,,,2020yCat.1350....0G,
star,cns5-1115,Ross 594,M5V,-10.299592988,3.346800501,-1.112623410,,,,,,,,,,13.774515,2000.0,Corrected CNS5 1115; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Perseus,67.60697228135813,39.847325823269244,2016.0,91.85505129050384,0.034431484,274.7361941859391,0.032318565994501114,-565.4349499702367,0.025207918137311935,,,2020yCat.1350....0G,
brown_dwarf,cns5-1920,COCONUTS-2A,M3Ve,3.245875678,-9.472226409,-4.275509615,,,,,,,,,,11.091349,2000.0,Corrected CNS5 1920; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Chamaeleon,117.3008524617764,-76.70272278517169,2016.0,91.84802072993293,0.020662244,-102.15355740683796,0.02305961214005947,-192.91818402431983,0.02327767200767994,,,2020yCat.1350....0G,
brown_dwarf,cns5-4594,LP 229-17,M4V,3.725516645,9.521841070,3.743164198,,,,,,,,,,,2000.0,Corrected CNS5 4594; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Lyra,278.6530518091756,40.12307795291824,2016.0,91.84126285051923,0.020771883,57.530700180186585,0.023135781288146973,-206.46710980880266,0.021991414949297905,,,2020yCat.1350....0G,
brown_dwarf,cns5-4015,2MASS J16241436+0029158,T6V,8.893336870,2.313699315,5.849628998,,,,,,,,,,,2000.0,Corrected CNS5 4015; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ophiuchus,246.0586561,0.4876902,2000.0,91.80000305175781,1.2,-372.8999938964844,1.600000023841858,-9.100000381469727,2.0,,,2014yCat.2328....0C; 2019ApJS..240...19K; 2003AJ....126..975T,
star,cns5-5888,HD 223778,K3V,-5.174628967,9.262872823,2.469733348,,,,4632,0.79425615,0.3990424,0.9810299,-0.4504,,6.194082,2000.0,Corrected CNS5 5888; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cepheus,358.11138892073694,75.54465568935427,2016.0,91.79444281972258,0.048538342,309.8995309922522,0.0521869994699955,25.333606843800887,0.059433288872241974,,,2020yCat.1350....0G,
star,cns5-2444,LP 847-48,M3V,-1.506674997,-10.053398542,3.924333506,,,,,,,,,,11.894496,2000.0,Corrected CNS5 2444; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Antlia,148.8489090294773,-27.262009487759073,2016.0,91.76966100877534,0.04332832,-103.56458849597209,0.03798503801226616,-156.8137149499059,0.0360301174223423,,,2020yCat.1350....0G,
brown_dwarf,cns5-3019,2MASS J12171110-0311131,T7.5,1.601008824,-5.455184052,9.305885546,,,,,,,,,,,2000.0,Corrected CNS5 3019; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Virgo,184.2928236,-3.1867172,2000.0,91.69999694824219,2.2,-1054.4000244140625,1.7000000476837158,75.5999984741211,1.7999999523162842,,,2014yCat.2328....0C; 2019ApJS..240...19K; 2003AJ....126..975T,
star,cns5-3636,G 239-25,M3V,-2.127040953,7.079903780,8.047875872,,,,3254,,0.022659322,0.47363144,-0.9213,,10.515329,2000.0,Corrected CNS5 3636; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Minor,220.58662378500725,66.05561864866871,2016.0,91.5094080287178,0.01747775,-299.0311092008317,0.018353020772337914,-38.615056152959184,0.020901132375001907,,,2020yCat.1350....0G,
star,cns5-2903,Zavijava,F9V,0.048854304,-5.338912745,9.536019861,40.340144,5.383536,3.302828,6001,1.1741669,3.5893736,1.7525434,-0.0416,5.5639296,3.407107,2000.0,Corrected CNS5 2903; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Virgo,177.67712091756832,1.763518531662046,2016.0,91.5,0.22,740.23,0.23000000417232513,-270.43,0.18000000715255737,0.43477845191955566,0.6787419319152832,2020yCat.1350....0G; 2007A&A...474..653V,2020yCat.1350....0G
star,cns5-4635,V816 Her,M5V,7.727251894,7.571711394,1.555517040,,,,,,,,,,12.666936,2000.0,Corrected CNS5 4635; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hercules,280.6872687939103,13.906220985923317,2016.0,91.49285221562108,0.032201078,-31.03043266944882,0.028917161747813225,354.24853724040906,0.030147433280944824,,,2020yCat.1350....0G,
brown_dwarf,cns5-3637,G 239-25B,M8.1,-2.127689483,7.082411853,8.050593185,,,,,,,,,,15.806583,2000.0,Corrected CNS5 3637; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Minor,220.58818818669567,66.0555785489988,2016.0,91.47799682617188,0.026,-299.1499938964844,0.05000000074505806,-38.630001068115234,0.05000000074505806,,,2020yCat.1350....0G; 2018A&A...616A...1G,
star,cns5-3360,BD+36 2393,K7.5V,0.554999057,2.403078778,10.657277448,13.978277,4.455532,-17.283419,3739,0.5746476,0.064677484,0.60603064,-1.3867,13.204911,,2000.0,Corrected CNS5 3360; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Canes Venatici,204.37162014920295,35.71750160326199,2016.0,91.41862076988522,0.020938095,319.9009139561304,0.008673369884490967,-58.70521530491003,0.013038224540650845,-15.149971961975098,0.17870329320430756,2020yCat.1350....0G,2020yCat.1350....0G
brown_dwarf,cns5-3841,2MASS J15345704-1418486,M8.6V,9.117748887,-1.316317966,5.899717043,-76.774066,-35.643437,-20.959989,,,,,,,,2000.0,Corrected CNS5 3841; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Libra,233.73300367948724,-14.315148845721595,2016.0,91.42155251977951,0.11719514,-918.8055661272465,0.13638900220394135,-330.22722596645525,0.10076514631509781,-71.0,2.0,2020yCat.1350....0G,2015ApJS..220...18B
white_dwarf,cns5-4118,DN Dra,DA4.0,0.230847511,8.540188232,6.841654036,,,,,,,,,,11.973891,2000.0,Corrected CNS5 4118; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Draco,252.10793777808894,59.05497068953857,2016.0,91.3646581543872,0.028016314,131.71245019856718,0.024245070293545723,-297.78257125969765,0.0342424176633358,,,2020yCat.1350....0G,
star,cns5-2925,LP 851-346,M7.5V,2.409830592,-8.202283095,6.838479511,-15.672597,-3.496464,-19.643507,,,,,,,,2000.0,Corrected CNS5 2925; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Crater,178.92674906227322,-22.4171647007583,2016.0,91.346167488755,0.07860013,-374.49965138992366,0.06039544939994812,-187.21836124474873,0.04275284707546234,-13.1,3.0,2020yCat.1350....0G,2009ApJ...705.1416R
star,cns5-3124,LP 853-12,,4.403347040,-7.726013703,6.420095055,,,,,,,,,,,2000.0,Corrected CNS5 3124; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,189.8989000476626,-26.970549522793522,2016.0,91.17381428783433,0.036436807,-585.3449500720222,0.034344058483839035,-188.54212253493628,0.024634413421154022,,,2020yCat.1350....0G,
star,cns5-0906,CD-45 1184,M2.5V,-1.977859538,-6.235391822,-8.803800211,,,,3377,,0.014381335,0.35023916,-0.1769,,11.277346,2000.0,Corrected CNS5 906; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Horologium,53.23079051788499,-44.701350214389144,2016.0,91.1736002247572,0.016712356,-311.4933816955376,0.01678837090730667,133.9462435548369,0.01929689198732376,,,2020yCat.1350....0G,
brown_dwarf,cns5-3586,LP 271-25,M9Ve,2.343305836,3.337867959,10.183690394,6.215666,-49.330368,-27.426092,,,,,,,,2000.0,Corrected CNS5 3586; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Bootes,217.1782722724106,33.17441210569135,2016.0,91.16336899570281,0.10302341,-346.9611343684929,0.040562696754932404,-710.9860904382231,0.08512166887521744,-39.14,0.38,2020yCat.1350....0G,2016ApJS..225...10F
star,cns5-3269,HD 115404,K2V,2.007534493,-0.961799425,10.754471687,35.868767,7.496866,1.800968,4877,0.7660175,0.30242664,0.7704703,-0.3319,13.048174,6.456506,2000.0,Corrected CNS5 3269; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Coma Berenices,199.21567170723338,17.016001701566957,2016.0,91.05343540598753,0.026892792,636.2847352220447,0.02814299613237381,-264.6782850201493,0.0306677408516407,7.665587902069092,0.15727250277996063,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-2414,L 750-52,M3.5Ve,-2.933710842,-9.432395454,4.808370951,,,,3024,,0.009860059,0.3616745,-0.7233,,12.250757,2000.0,Corrected CNS5 2414; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hydra,146.18979553814498,-18.214363698648825,2016.0,91.0230658177128,0.030337285,-1600.529025471776,0.02797650918364525,-171.23070909946892,0.02254413813352585,,,2020yCat.1350....0G,
star,cns5-3270,HD 115404B,M0.5V,2.009384469,-0.962369422,10.762353303,36.089619,8.106125,-0.114234,3491,,0.047917344,0.59815776,-0.9008,,9.154904,2000.0,Corrected CNS5 3270; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Coma Berenices,199.21782799373887,17.015463674461422,2016.0,90.98653508157598,0.026137501,649.6655266865097,0.030545871704816818,-263.93659146095473,0.026126548647880554,5.778536319732666,0.49666956067085266,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-2899,Denebola,A3Va,-1.199206309,-3.412991177,10.388020291,,,,,,,,,,1.923058,2000.0,Corrected CNS5 2899; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Leo,177.26615959508663,14.572336778827237,1991.25,90.91000366210938,0.52,-497.68,0.8700000047683716,-114.67,0.4399999976158142,,,2007A&A...474..653V,
star,cns5-4363,HD 160346,K3-V,9.274423744,4.883523827,3.336739352,,,,,,,,,,6.318058,2000.0,Corrected CNS5 4363; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ophiuchus,264.82092133152514,3.555478046855174,1991.25,90.91000366210938,0.67,-179.3,0.4399999976158142,-96.6,0.3199999928474426,,,2007A&A...474..653V,
star,cns5-2869,CD-51 5974,M0V,4.132245669,-10.046484767,1.842711052,39.727792,9.639308,-17.354851,,,,,,,10.149427,2000.0,Corrected CNS5 2869; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Centaurus,175.83729025207458,-51.84293422356801,2016.0,90.75768543446523,0.019374985,654.3030203629564,0.013715183362364769,-539.5169693455008,0.014528917148709297,3.210655927658081,0.2646479308605194,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-2861,Ross 1003,M4.0V,-3.739304904,1.315898853,10.282759017,,,,,,,,,,13.584014,2000.0,Corrected CNS5 2861; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Major,175.43249920718978,42.75157375642011,2016.0,90.74084270293733,0.028733851,-575.5275719239164,0.025830790400505066,-89.7993694165327,0.02451373264193535,,,2020yCat.1350....0G,
brown_dwarf,cns5-1976,WISE J075946.98-490454.0,T8,-1.236633956,-10.787905182,-1.910592691,,,,,,,,,,,2000.0,Corrected CNS5 1976; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,119.9457706,-49.0816695,2000.0,90.7,2.1,-370.7,0.8,250.0,0.8,,,2014yCat.2328....0C; 2021ApJS..253....7K,
white_dwarf,cns5-5346,EGGR 148,DQ6,2.695482238,9.746152800,-4.429658321,,,,,,,,,,,2000.0,Corrected CNS5 5346; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Pegasus,325.66979005004237,20.996591687683974,2016.0,90.58216621928408,0.020708825,-224.66717097233513,0.018416259437799454,-649.6145288326695,0.017847353592514992,,,2020yCat.1350....0G,
star,cns5-5510,Wolf 1561 A,M4V,4.409727938,5.703764995,-8.373315383,,,,,,,,,,,2000.0,Corrected CNS5 5510; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Aquarius,334.3269747930502,-8.804702900332636,2016.0,90.50198271825771,0.27551022,-462.214530864671,0.24887673556804657,-288.04865490851233,0.21150854229927063,,,2020yCat.1350....0G,
star,cns5-0483,HD 11507,M0V,-2.671412093,-0.850402266,-10.695027792,-35.829434,-28.715174,-1.227084,,,,,,,8.664938,2000.0,Corrected CNS5 483; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Cetus,28.208951776479687,-22.43486455959262,2016.0,90.44401174014133,0.024095323,845.6319915928295,0.02018384262919426,-1.5052937240260984,0.01601255312561989,12.055540084838867,0.17665086686611176,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-0690,LP 993-115,M4,-1.238210212,-5.103696009,-9.763626006,,,,3018,,0.010282543,0.370875,-0.7791,,12.116038,2000.0,Corrected CNS5 690; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Eridanus,41.29488660260175,-43.74395570978885,2016.0,90.20023739484385,0.027946087,32.03215381662319,0.021304665133357048,-387.7982537222423,0.02758781611919403,,,2020yCat.1350....0G,
star,cns5-1223,CD-56 1032A,M3Ve,-0.865497677,-8.628179179,-6.910039088,,,,3119,,0.025681978,0.5486465,-0.8173,,10.579739,2000.0,Corrected CNS5 1223; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Dorado,73.38100536092082,-55.8599651712478,2016.0,90.1877888664208,0.01861272,126.14333954919115,0.020289316773414612,76.77077905086564,0.023324940353631973,,,2020yCat.1350....0G,
star,cns5-1222,CD-56 1032B,M4Ve,-0.865847490,-8.629169802,-6.911279510,,,,3000,,0.014155294,0.4402809,-0.7384,,13.695431,2000.0,Corrected CNS5 1222; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Dorado,73.37843024194483,-55.858486559127094,2016.0,90.17501075449682,0.023328459,146.19458702275685,0.023093992844223976,69.54066279035128,0.0284623671323061,,,2020yCat.1350....0G,
star,cns5-4496,HD 166620,K2V,4.222525183,9.194605630,4.548717924,16.813869,-31.234490,0.304285,4914,,0.35742944,0.8247713,-0.3607,,6.174696,2000.0,Corrected CNS5 4496; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Hercules,272.40410478228273,38.45569569551031,2016.0,90.14706882131944,0.017807031,-316.45442321519323,0.017659565433859825,-468.3476190825831,0.019876208156347275,-19.362430572509766,0.16987942159175873,2020yCat.1350....0G,2020yCat.1350....0G
brown_dwarf,cns5-4558,LSR J1826+3014,M8.5V,5.557031594,8.954174244,3.487674363,,,,,,,,,,19.133282,2000.0,Corrected CNS5 4558; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Lyra,276.5340620561428,30.235540273676598,2016.0,90.08581468837797,0.08716611,-2290.7519787691344,0.08501981198787689,-683.2741440174942,0.09346286952495575,,,2020yCat.1350....0G,
star,cns5-0283,G 218-20,dM5.5,-6.215886680,9.046413922,-1.671160908,,,,,,,,,,,2000.0,Corrected CNS5 283; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cassiopeia,15.495585706669338,54.18217771927336,2016.0,90.06902797930701,0.031897258,-304.13454039362045,0.019989781081676483,-116.38279060949287,0.019536634907126427,,,2020yCat.1350....0G,
star,cns5-4720,HD 176029,M1.0V,8.635019357,6.976891256,0.239662306,,,,3561,0.5864519,0.06956438,0.69283473,-0.7388,9.750143,8.989610,2000.0,Corrected CNS5 4720; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Serpens,284.49969040220066,5.902697482860106,2016.0,90.05793298967511,0.024210915,-196.32762243153542,0.02134113200008869,-1220.6109783810218,0.020738307386636734,,,2020yCat.1350....0G,
star,cns5-0192,54 Psc,K0.5V,-4.053373111,7.260792643,-7.365581447,40.088865,-19.507782,8.482347,5111,,0.52988535,0.9284035,-0.0824,,5.651706,2000.0,Corrected CNS5 192; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Pisces,9.838652915455736,21.24883304644718,2016.0,90.02481648583029,0.055084005,-461.94828899560946,0.06768505275249481,-369.6242681666145,0.02535584196448326,-33.00136947631836,0.16336490213871002,2020yCat.1350....0G,2020yCat.1350....0G
brown_dwarf,cns5-3974,WISE J161215.94-342028.5,T6.5,10.404767722,-3.097049295,2.367674902,,,,,,,,,,,2000.0,Corrected CNS5 3974; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Scorpius,243.0663568,-34.3412721,2000.0,90.0,2.7,-292.0,1.0,-587.5,1.0,,,2014yCat.2328....0C; 2021ApJS..253....7K,
